txn_id,txn_datetime,customer_account,card_no,txn_amount,txn_currency,merchant_type,city,country_code,payment_channel,km_from_home,foreign_txn_flag,txn_count_past_hour,fraud_label,risk_index
2b76fb77-abc6-4a60-9c69-6f7e49232e34,7/21/2026 12:14,ACC30903,4203-XXXX-XXXX-4293,21.76,USD,Gas Station,Mumbai,IN,Online,20.8,0,0,normal,0.2
429dff39-2d71-4530-a82b-b7144c76be86,8/4/2026 1:55,ACC50712,4700-XXXX-XXXX-8028,33.35,USD,Pharmacy,Bangalore,IN,POS,24,0,0,normal,0.092
86741c18-a831-47f9-a5c6-9a3db639f90a,6/10/2026 14:16,ACC32699,4470-XXXX-XXXX-9734,23.25,USD,Entertainment,Chicago,US,Mobile App,21.9,0,0,normal,0.218
02b101b6-3de7-41d9-a688-c317cf62aff4,7/17/2026 11:25,ACC32646,4154-XXXX-XXXX-4013,92.77,USD,Subscription,Chicago,US,Online,3.8,0,0,normal,0.046
c2e9e259-aa36-4fd9-a135-cdb44f27c12c,6/9/2026 12:31,ACC52734,4235-XXXX-XXXX-5564,78.49,USD,Home Improvement,Singapore,SG,Mobile App,20.4,0,0,normal,0.237
6a2dfdae-2ae9-457c-9e1d-091a5b7f0332,6/21/2026 18:54,ACC35928,4435-XXXX-XXXX-2880,49.75,USD,Entertainment,Dubai,AE,Online,25.9,0,1,normal,0.208
ef9de6f4-dc19-4d13-97cf-7dc97f59ae3b,7/6/2026 12:37,ACC27827,4285-XXXX-XXXX-8700,22.66,USD,Grocery,Houston,US,Online,20.1,0,1,normal,0.157
ee4407c0-9241-4c51-9a12-bfc97bb4632e,5/20/2026 18:28,ACC14288,4706-XXXX-XXXX-7070,2.5,USD,Travel,Berlin,DE,Online,17.7,0,2,normal,0.215
505b9639-ee4d-4ab7-abbe-fa2edeee6c52,6/16/2026 17:00,ACC97591,4965-XXXX-XXXX-5956,3.37,USD,Subscription,Delhi,IN,Online,35.8,0,0,normal,0.097
508f8a5a-c7ac-426a-b67f-f5710a7175e5,6/10/2026 17:06,ACC83296,4377-XXXX-XXXX-5985,27.39,USD,Gas Station,Singapore,SG,Online,39.8,0,0,normal,0.052
c5d7a343-0ab6-4b55-8bdb-33f1245c6426,5/10/2026 18:44,ACC82133,4656-XXXX-XXXX-3265,15.04,USD,Pharmacy,Toronto,CA,Online,12.6,0,0,normal,0.246
f8043a14-9dbf-434f-bc27-3e5659737906,7/21/2026 11:21,ACC19567,4017-XXXX-XXXX-2106,9.44,USD,Entertainment,Sydney,AU,POS,10.5,0,0,normal,0.025
32f78199-04ca-4ea3-bbb9-b25debf086eb,5/12/2026 13:21,ACC23325,4252-XXXX-XXXX-1882,25.07,USD,Retail,Delhi,IN,ATM,28.5,0,0,normal,0.243
1cf2a4c6-14a3-48a0-8e1c-1e576b2731ea,6/11/2026 10:53,ACC22699,4685-XXXX-XXXX-1223,18.12,USD,Pharmacy,Delhi,IN,Online,13.2,0,1,normal,0.097
c93f2d18-59f0-4e1b-8022-eeec03309a0b,8/4/2026 19:54,ACC92348,4198-XXXX-XXXX-5277,26.27,USD,Travel,Dubai,AE,ATM,6.9,0,0,normal,0.186
6499c419-d1b0-4650-901e-17a4af971f59,6/7/2026 19:40,ACC68059,4253-XXXX-XXXX-1549,4.51,USD,Pharmacy,Chicago,US,Online,18.4,0,1,normal,0.135
638986c4-a968-4a7d-b87a-43d8c1821f8b,6/13/2026 16:43,ACC39852,4021-XXXX-XXXX-1906,20.94,USD,Subscription,Toronto,CA,POS,30.9,0,1,normal,0.138
6b17dfa3-3054-4880-b88b-d83d730cb3cd,5/28/2026 5:26,ACC12204,4917-XXXX-XXXX-9114,13.47,USD,Utilities,Berlin,DE,ATM,17.7,0,0,normal,0.049
65c47793-50d6-4f6e-a9ac-551023cca6a5,7/4/2026 19:46,ACC19154,4007-XXXX-XXXX-1529,9.22,USD,Education,Los Angeles,US,ATM,34.7,0,2,normal,0.217
c8495dd6-da44-460f-bed3-87a339b8727f,6/27/2026 12:46,ACC49320,4000-XXXX-XXXX-2226,23.17,USD,Electronics,Bangalore,IN,Mobile App,28.3,0,0,normal,0.06
f984e8c3-76e3-4478-bb53-f9d12d8b6afe,6/24/2026 10:32,ACC97323,4935-XXXX-XXXX-6220,19.38,USD,Education,London,GB,POS,0.9,0,0,normal,0.193
755a5a99-793d-4512-84f5-bdd912379502,8/5/2026 9:23,ACC62813,4033-XXXX-XXXX-2287,10.64,USD,Home Improvement,London,GB,ATM,22.5,0,0,normal,0.06
fe32653d-4ec5-45f2-b21e-2e804bf1977e,5/14/2026 9:19,ACC84349,4033-XXXX-XXXX-3513,17.56,USD,Entertainment,Chicago,US,ATM,38,0,0,normal,0.193
272178a8-e1db-499b-b601-14d19b82a487,6/7/2026 15:51,ACC93397,4399-XXXX-XXXX-3846,28.16,USD,Subscription,Bangalore,IN,ATM,36.2,0,0,normal,0.115
2aedcafc-942b-4301-bb4a-25fc872704df,7/8/2026 18:27,ACC42955,4536-XXXX-XXXX-7679,94.16,USD,Travel,Toronto,CA,Online,20.1,0,0,normal,0.203
69108618-89ff-4e07-b3eb-3abd84a470a9,6/4/2026 20:01,ACC39427,4329-XXXX-XXXX-5067,64.06,USD,Healthcare,Chicago,US,ATM,36.6,0,0,normal,0.208
ad4426ec-f227-44da-8a3e-ace0fa8c6cbf,7/8/2026 15:59,ACC15863,4242-XXXX-XXXX-1601,14.92,USD,Electronics,Dubai,AE,Online,5.7,0,1,normal,0.062
589766bb-6ad0-4126-b12e-8b87d5bb5881,7/16/2026 3:06,ACC68959,4620-XXXX-XXXX-4681,42.88,USD,Entertainment,Singapore,SG,Online,19.2,0,1,normal,0.132
d9773157-0859-4c20-9844-272a883dbc09,5/17/2026 13:30,ACC49666,4221-XXXX-XXXX-9603,7.67,USD,Retail,Bangalore,IN,Mobile App,7,0,0,normal,0.019
3bbd4269-e1c6-4ad5-ad5f-6a05991aeb87,7/25/2026 19:00,ACC17801,4010-XXXX-XXXX-3587,69.77,USD,Insurance,Chicago,US,ATM,30.4,0,0,normal,0.022
520ebb1d-367f-4ffa-9437-c84bcb6a5333,5/8/2026 10:34,ACC31706,4947-XXXX-XXXX-9085,43.27,USD,Coffee Shop,Chicago,US,POS,3.2,0,0,normal,0.226
50220bd7-faf1-4548-8137-c032ea5f5c47,6/26/2026 11:08,ACC22451,4871-XXXX-XXXX-1751,8.12,USD,Entertainment,New York,US,POS,34.1,0,0,normal,0.051
f8acda56-5874-4bff-827f-54ee0a7c9636,7/9/2026 19:32,ACC58094,4798-XXXX-XXXX-5795,5.44,USD,Healthcare,Paris,FR,Online,21.1,0,0,normal,0.177
f6f3a9c4-1e04-4a86-82d8-8845854502f3,7/3/2026 10:07,ACC44631,4749-XXXX-XXXX-6986,7.04,USD,Travel,Houston,US,Online,3.9,0,1,normal,0.177
41288812-22e2-4fb3-b82d-93448da23a06,6/15/2026 19:36,ACC12026,4373-XXXX-XXXX-1036,40.7,USD,Electronics,London,GB,ATM,21.6,0,0,normal,0.212
6903188a-3f6c-4a58-a717-7b0674deb796,5/1/2026 10:10,ACC77589,4198-XXXX-XXXX-7194,23.7,USD,Home Improvement,Toronto,CA,Online,21.1,0,0,normal,0.074
ebff5496-e9b0-45be-980b-9879234c74e6,7/12/2026 15:44,ACC34560,4609-XXXX-XXXX-2914,6.63,USD,Healthcare,Delhi,IN,Mobile App,28.2,0,0,normal,0.018
ced9ce4d-3ef5-40ec-b181-33d74f30098e,7/29/2026 18:50,ACC21096,4056-XXXX-XXXX-5426,29.16,USD,Healthcare,New York,US,POS,13.3,0,0,normal,0.08
4685914c-ec1a-4457-9280-aa30c2c7325c,7/1/2026 17:05,ACC82803,4162-XXXX-XXXX-3828,50.67,USD,Restaurant,Berlin,DE,Online,34.8,0,0,normal,0.036
9128992c-86f0-4d76-82cc-57c4d399244d,7/9/2026 8:50,ACC16494,4711-XXXX-XXXX-7077,18.68,USD,Home Improvement,Los Angeles,US,ATM,28.8,0,0,normal,0.094
6064fe0a-a295-48f9-93f4-fc074c3ff10d,7/19/2026 7:03,ACC61497,4220-XXXX-XXXX-8488,14.38,USD,Travel,Paris,FR,Online,28.7,0,0,normal,0.109
507cb97b-e10c-45fa-9e9d-9104af904218,5/13/2026 12:07,ACC77667,4285-XXXX-XXXX-5806,3.05,USD,Retail,New York,US,Online,8.5,0,0,normal,0.168
af62c69d-3b3a-47a5-b019-f6ffb7a55f8f,5/6/2026 12:40,ACC45826,4883-XXXX-XXXX-7626,9.76,USD,Subscription,Bangalore,IN,ATM,17.7,0,1,normal,0.033
27025084-a829-4439-ac5e-53e3d9337834,7/13/2026 19:30,ACC98761,4533-XXXX-XXXX-7506,11.97,USD,Coffee Shop,Dubai,AE,POS,0.3,0,2,normal,0.242
594a6c47-6c83-49ac-b3e4-ad914047ef9e,7/15/2026 8:58,ACC15546,4191-XXXX-XXXX-7607,18.63,USD,Insurance,Berlin,DE,Online,28.8,0,0,normal,0.14
a4c0f983-ceb0-4dd9-a0ef-2c78d3d6a639,7/6/2026 1:15,ACC57472,4650-XXXX-XXXX-8532,42.79,USD,Subscription,Toronto,CA,Online,17.4,0,1,normal,0.242
1735f03d-9a27-4d09-9250-69f67073f7d7,5/8/2026 18:24,ACC44782,4004-XXXX-XXXX-9695,56.66,USD,Entertainment,Dubai,AE,Online,1.6,0,2,normal,0.118
be7b4161-da21-4893-9814-7cb733811ed4,6/7/2026 8:11,ACC66059,4527-XXXX-XXXX-6372,35.17,USD,Healthcare,Singapore,SG,POS,16,0,0,normal,0.246
420ed171-faee-43cb-946c-367331dfef6a,7/21/2026 10:38,ACC16826,4974-XXXX-XXXX-6733,20.44,USD,Restaurant,Tokyo,JP,Online,26,0,1,normal,0.166
a4012156-5f98-4e5a-bdce-d8390d1fe251,5/25/2026 17:31,ACC30017,4546-XXXX-XXXX-4060,105.12,USD,Electronics,Toronto,CA,Online,31.5,0,0,normal,0.051
39e2977f-f521-422a-b129-0ff52b6f24a6,6/30/2026 6:16,ACC93138,4781-XXXX-XXXX-2083,26.9,USD,Education,Los Angeles,US,Mobile App,27.9,0,1,normal,0.213
2f4af164-9d21-4139-8d1f-34eac9a5ec8a,5/7/2026 13:59,ACC70177,4046-XXXX-XXXX-9379,99.65,USD,Restaurant,Delhi,IN,Online,15.6,0,0,normal,0.24
94083347-80e1-40d0-bf13-be1d53e4c737,7/21/2026 14:02,ACC17044,4094-XXXX-XXXX-8021,51.62,USD,Entertainment,London,GB,Mobile App,38.5,0,0,normal,0.058
b99671d1-8b7d-46b4-a4f0-b4d52cb8b473,5/11/2026 8:35,ACC39067,4379-XXXX-XXXX-2311,22.05,USD,Entertainment,Berlin,DE,POS,29,0,1,normal,0.106
118266e8-99c1-46e5-8e2c-2ec80be6ae60,6/14/2026 21:03,ACC62506,4548-XXXX-XXXX-8273,18.4,USD,Insurance,Dubai,AE,POS,13,0,1,normal,0.207
877d3d68-2492-4ab9-8553-76b45f3f30a8,6/10/2026 18:22,ACC17184,4527-XXXX-XXXX-6963,32.46,USD,Restaurant,Sydney,AU,POS,4.4,0,0,normal,0.159
af388b5a-aa8d-4fdf-b36a-e6a48451d84a,8/1/2026 18:11,ACC35477,4923-XXXX-XXXX-3082,7.44,USD,Electronics,Berlin,DE,Mobile App,31.3,0,0,normal,0.229
46ee40df-2a35-4acf-887e-d7a7268b1f37,6/21/2026 14:47,ACC38298,4983-XXXX-XXXX-9511,9.46,USD,Home Improvement,Sydney,AU,POS,4,0,0,normal,0.102
5c822656-b092-4282-9954-a71c698f7b5e,8/8/2026 16:59,ACC17705,4929-XXXX-XXXX-1158,12.04,USD,Gas Station,Dubai,AE,Mobile App,12.5,0,0,normal,0.133
22d1f43c-084c-4455-b7c8-1e907fb4aa30,7/12/2026 13:14,ACC70429,4899-XXXX-XXXX-3219,28.44,USD,Travel,Los Angeles,US,Mobile App,6.5,0,0,normal,0.111
6f3a7a32-b2e4-4ea7-b360-d72106757c5e,6/11/2026 7:52,ACC19295,4149-XXXX-XXXX-3080,30.56,USD,Subscription,London,GB,Online,34.4,0,0,normal,0.133
937f94b5-e761-45b0-a4f3-46c494430902,5/4/2026 19:50,ACC47189,4426-XXXX-XXXX-8798,3.97,USD,Restaurant,Chicago,US,Online,8.2,0,0,normal,0.136
860f7034-5f1a-4c35-9de1-469975da0236,5/11/2026 1:44,ACC39563,4933-XXXX-XXXX-7025,66.64,USD,Pharmacy,Delhi,IN,Online,31,0,2,normal,0.081
920788b3-4f3a-4fac-b29a-f47244103a8e,7/16/2026 18:07,ACC66688,4640-XXXX-XXXX-3466,14.54,USD,Retail,Paris,FR,Online,19.7,0,0,normal,0.062
8bb81e63-0b2d-4503-8b9e-ae3c6a864a42,5/21/2026 18:40,ACC34922,4635-XXXX-XXXX-8920,45.21,USD,Insurance,Bangalore,IN,POS,39,0,1,normal,0.21
c200d92f-9dda-4bad-ae10-86e6fe529529,5/6/2026 15:49,ACC81673,4102-XXXX-XXXX-3534,55.27,USD,Utilities,Sydney,AU,ATM,33.9,0,1,normal,0.034
0356a4d5-1476-4cf0-95fa-d10ff0591158,6/17/2026 8:06,ACC71587,4974-XXXX-XXXX-1753,21.92,USD,Home Improvement,Los Angeles,US,ATM,27.5,0,1,normal,0.127
f73706ac-d687-40c1-bb84-ce197b43bb05,6/1/2026 11:10,ACC74447,4065-XXXX-XXXX-9411,21.73,USD,Home Improvement,Dubai,AE,Online,36.4,0,0,normal,0.118
702f0bf6-f803-44af-8b63-674c1ef7d26a,7/3/2026 17:41,ACC10191,4492-XXXX-XXXX-4168,29.74,USD,Insurance,New York,US,Online,4.3,0,0,normal,0.193
0dc5fa1f-38c6-4ebd-8814-730aea597d35,8/6/2026 19:12,ACC34952,4110-XXXX-XXXX-4030,13.85,USD,Travel,Singapore,SG,Online,11.8,0,0,normal,0.243
1faf59d0-cfe1-476f-b1ff-71a80ec0716d,5/23/2026 9:38,ACC72190,4363-XXXX-XXXX-6107,18.02,USD,Subscription,Singapore,SG,Mobile App,21.2,0,1,normal,0.212
7a3f8422-aad6-47cc-b151-785bbe5977ee,6/11/2026 21:42,ACC89466,4219-XXXX-XXXX-1328,21.67,USD,Subscription,Sydney,AU,Online,16.2,0,0,normal,0.139
c9a07b36-9215-4bb0-b3cd-53aa4d4d5e56,6/5/2026 11:54,ACC65824,4720-XXXX-XXXX-8036,26.24,USD,Healthcare,Bangalore,IN,Mobile App,19.8,0,0,normal,0.145
40d23fca-4e60-4e17-aee1-fa07cb46924f,7/20/2026 13:14,ACC80814,4851-XXXX-XXXX-1459,54.01,USD,Home Improvement,Sydney,AU,POS,22.1,0,1,normal,0.238
192ae82d-4ad1-460f-9130-f440514f9ebb,5/20/2026 17:23,ACC66094,4402-XXXX-XXXX-5797,42.99,USD,Entertainment,Los Angeles,US,Online,17.2,0,1,normal,0.22
ae0d304d-b798-44ee-a9d2-6fbbe820d818,7/6/2026 9:10,ACC93623,4975-XXXX-XXXX-3784,52.47,USD,Pharmacy,Singapore,SG,Online,3.5,0,1,normal,0.127
61c5853a-7e60-41de-9614-372326863a50,7/25/2026 16:32,ACC35859,4902-XXXX-XXXX-5940,96.61,USD,Education,Sydney,AU,POS,1.5,0,0,normal,0.184
fb94b339-0242-4d93-9674-e682c638e7e1,7/18/2026 14:52,ACC71417,4251-XXXX-XXXX-3139,11.11,USD,Insurance,Berlin,DE,ATM,12.6,0,1,normal,0.157
94c4fa5a-814b-4b48-b6d7-af419a2f2f06,6/11/2026 20:20,ACC66251,4252-XXXX-XXXX-1428,19.98,USD,Pharmacy,Mumbai,IN,ATM,31.4,0,0,normal,0.139
218b2a1e-043f-43e7-8164-875812cd307e,7/13/2026 13:55,ACC63841,4044-XXXX-XXXX-6213,12.76,USD,Utilities,Singapore,SG,ATM,28.2,0,1,normal,0.103
5ca76a64-1f30-4273-878d-6a86f05ca934,7/7/2026 9:37,ACC54129,4483-XXXX-XXXX-3161,42.59,USD,Entertainment,Mumbai,IN,Online,1.5,0,0,normal,0.082
46a36438-bab5-448f-becf-a0038b48b223,7/18/2026 17:40,ACC45133,4715-XXXX-XXXX-2362,63.15,USD,Utilities,New York,US,Online,39.9,0,1,normal,0.17
09af6d94-9a86-42ec-8b59-8068d283abba,5/17/2026 20:51,ACC14899,4471-XXXX-XXXX-7921,8.13,USD,Restaurant,Mumbai,IN,ATM,10.7,0,0,normal,0.151
ad9340bc-86d0-43a5-ac4c-5fcec988f7bf,7/31/2026 7:19,ACC75948,4171-XXXX-XXXX-3401,16.14,USD,Healthcare,Houston,US,POS,4,0,1,normal,0.091
37acec0c-7b1b-4be7-89cd-3e41d3df939d,5/12/2026 13:38,ACC22506,4280-XXXX-XXXX-9786,159.61,USD,Gas Station,Bangalore,IN,ATM,32.6,0,2,normal,0.227
10f76bae-28bf-4a3d-b8c9-8e928282ad70,7/15/2026 14:34,ACC39542,4387-XXXX-XXXX-3241,47.85,USD,Coffee Shop,Toronto,CA,ATM,22.4,0,0,normal,0.175
059b44fc-6aab-479c-98f9-0689cc40d874,5/11/2026 19:13,ACC85649,4140-XXXX-XXXX-8239,10.22,USD,Home Improvement,Tokyo,JP,ATM,11.6,0,0,normal,0.062
e5aea296-ebdb-41b9-9ef0-ba5805f81ffd,6/13/2026 12:59,ACC20819,4487-XXXX-XXXX-1807,20.33,USD,Insurance,Los Angeles,US,ATM,10.5,0,0,normal,0.114
2fc228ab-ee87-415d-a26d-9c0ec875d5c9,6/15/2026 6:14,ACC99925,4514-XXXX-XXXX-6095,23.02,USD,Restaurant,Delhi,IN,POS,25.5,0,1,normal,0.098
f342655b-fe27-43b3-a46e-6d0afa32528f,6/18/2026 16:44,ACC81893,4046-XXXX-XXXX-3299,5.65,USD,Education,Houston,US,ATM,0,0,1,normal,0.07
11ac27c8-7e68-4421-9b21-8e683595efad,7/4/2026 19:22,ACC61328,4194-XXXX-XXXX-6419,11.5,USD,Healthcare,London,GB,Mobile App,25.1,0,1,normal,0.241
598a5e71-e61b-4431-86bb-25f0798da614,7/8/2026 22:45,ACC70129,4013-XXXX-XXXX-6777,34.4,USD,Pharmacy,London,GB,Mobile App,28.4,0,1,normal,0.196
d8d383f5-e380-4881-9693-2670ab6380cc,7/3/2026 12:08,ACC24435,4333-XXXX-XXXX-4731,36.78,USD,Home Improvement,London,GB,POS,9.5,0,0,normal,0.058
171ebfbe-e987-46ff-8521-aa5dbeefb68d,7/16/2026 6:36,ACC74972,4754-XXXX-XXXX-5764,20.49,USD,Grocery,Tokyo,JP,POS,19.5,0,0,normal,0.152
ec1411b8-3351-48be-8a52-088d2364fab8,5/25/2026 11:08,ACC64657,4252-XXXX-XXXX-4431,7.24,USD,Coffee Shop,Delhi,IN,Mobile App,27.5,0,1,normal,0.227
8e4ff876-5188-4ec8-b4c9-5fdc182b007c,8/8/2026 17:49,ACC47938,4683-XXXX-XXXX-2638,10.07,USD,Electronics,Chicago,US,ATM,14.7,0,0,normal,0.103
447293a0-8a13-49ae-92be-a5b72cfe46d0,5/2/2026 20:37,ACC63976,4908-XXXX-XXXX-6418,45.82,USD,Coffee Shop,Berlin,DE,POS,3.5,0,0,normal,0.232
105df24c-d260-4048-a3f9-e07acd09d303,6/13/2026 23:46,ACC91006,4134-XXXX-XXXX-7172,8.36,USD,Gas Station,Houston,US,Online,6.5,0,1,normal,0.195
a1fc1af8-0edc-4928-8e27-9f1e97282c58,7/6/2026 9:11,ACC24000,4389-XXXX-XXXX-5799,47.33,USD,Home Improvement,Berlin,DE,POS,10.6,0,0,normal,0.2
42f23a74-8ea9-4e73-ac01-c2d50f4e1eae,5/19/2026 13:24,ACC87984,4818-XXXX-XXXX-4613,42.66,USD,Gas Station,Singapore,SG,POS,32.2,0,0,normal,0.205
15e3d96b-dfbc-4bf1-89ed-511650948e46,5/12/2026 2:29,ACC41135,4109-XXXX-XXXX-5035,2898.99,USD,Utilities,Moscow,RU,Online,10068.9,1,1,suspicious,0.737
412e6c44-0077-4d80-976a-833bb7a832e2,5/2/2026 20:26,ACC96334,4270-XXXX-XXXX-6036,13.53,USD,Insurance,Bangalore,IN,ATM,26.9,0,0,normal,0.228
69d160ee-3646-4519-a835-8f517fc9d13d,7/13/2026 7:11,ACC81458,4303-XXXX-XXXX-6031,11.63,USD,Retail,Delhi,IN,Mobile App,23.7,0,1,normal,0.05
f72d907d-06ac-442a-965a-5c3a68a3097b,6/23/2026 16:24,ACC87437,4261-XXXX-XXXX-4332,34,USD,Subscription,Mumbai,IN,ATM,32.4,0,0,normal,0.187
d65b8128-6722-4010-9a1e-4d10b346517e,7/19/2026 17:09,ACC31848,4714-XXXX-XXXX-1775,2142.23,USD,Healthcare,Lagos,NG,POS,11802.3,1,1,suspicious,0.689
067808d4-520c-4346-b6e7-d37e30ea016e,5/7/2026 17:17,ACC93498,4599-XXXX-XXXX-2328,8.41,USD,Insurance,New York,US,POS,27.5,0,0,normal,0.203
443a4268-feda-44de-903c-2daef036e497,6/14/2026 8:58,ACC25022,4046-XXXX-XXXX-1488,17.97,USD,Grocery,Chicago,US,ATM,28.6,0,0,normal,0.141
8d35b747-d636-4e0c-85e6-4deafaa26af4,7/1/2026 15:39,ACC38511,4653-XXXX-XXXX-7136,172.31,USD,Grocery,Chicago,US,ATM,3.3,0,1,normal,0.069
0c86209b-e404-4b55-8499-c046d93186bb,7/19/2026 7:34,ACC70709,4281-XXXX-XXXX-7359,20.65,USD,Entertainment,Sydney,AU,POS,10.1,0,0,normal,0.134
76a28095-28f8-4ec2-b6dd-06aefc39cb30,7/29/2026 15:31,ACC80048,4407-XXXX-XXXX-4568,19.42,USD,Home Improvement,Los Angeles,US,ATM,33,0,0,normal,0.087
d654f143-026b-4b5f-8cd2-804800ea3349,5/24/2026 11:41,ACC30993,4615-XXXX-XXXX-3413,12.13,USD,Coffee Shop,Tokyo,JP,ATM,9.3,0,0,normal,0.241
ed44ca41-67a8-4b3e-ba6f-2a8534d90eb3,8/5/2026 18:55,ACC89569,4821-XXXX-XXXX-6772,4.75,USD,Education,New York,US,Online,25.5,0,0,normal,0.173
fc94de65-84b1-4759-994f-f1de7f372e9b,8/5/2026 11:37,ACC65640,4080-XXXX-XXXX-8055,28.49,USD,Insurance,London,GB,Online,21.8,0,0,normal,0.029
1f4ea2ff-3ea4-4d9b-b116-f9556206cbf0,6/1/2026 8:14,ACC68090,4350-XXXX-XXXX-9824,21.1,USD,Insurance,London,GB,Online,7.7,0,0,normal,0.066
d2b54e4b-3991-4a99-9cbe-227e01978ab7,6/23/2026 19:06,ACC19027,4543-XXXX-XXXX-3539,103.18,USD,Travel,London,GB,ATM,11.8,0,0,normal,0.098
e135aed2-0885-43b5-b096-a1ac32ff7a2c,7/20/2026 8:35,ACC58439,4677-XXXX-XXXX-1802,169.49,USD,Pharmacy,Houston,US,Mobile App,12.4,0,0,normal,0.148
5fa40be9-5f2b-4228-9cf5-b89b8b95ef4b,6/30/2026 19:25,ACC55555,4436-XXXX-XXXX-1553,21.01,USD,Restaurant,Dubai,AE,Mobile App,34.3,0,0,normal,0.108
d71e40f7-625f-46aa-b4e2-6eb96b2c341c,6/10/2026 6:30,ACC86247,4569-XXXX-XXXX-5232,12.73,USD,Education,Delhi,IN,ATM,6.8,0,0,normal,0.075
ff888ed3-01d5-4a49-92bc-b6491766e5b4,7/19/2026 8:14,ACC33577,4043-XXXX-XXXX-8069,68.28,USD,Travel,Chicago,US,ATM,3,0,0,normal,0.16
8445e122-4946-4a70-bfe1-f986eb34c872,7/27/2026 5:16,ACC47912,4668-XXXX-XXXX-3742,17.82,USD,Healthcare,Dubai,AE,POS,2.4,0,1,normal,0.076
7a931f1f-19f4-47c4-aa30-9271283f48e8,7/25/2026 7:07,ACC76895,4456-XXXX-XXXX-1911,47.24,USD,Retail,Toronto,CA,ATM,5.3,0,0,normal,0.145
42f0d071-d1ad-4165-b5ef-f2b61e00de87,5/19/2026 2:35,ACC51100,4102-XXXX-XXXX-4992,1794.87,USD,Entertainment,Los Angeles,US,Online,5.3,0,3,suspicious,0.733
99e516f9-60b7-470b-916a-b9793e900c7d,6/20/2026 23:14,ACC41949,4710-XXXX-XXXX-1800,28.47,USD,Travel,Houston,US,Mobile App,22.9,0,0,normal,0.235
3bc30ff9-8e5f-444a-a634-0aa75e2f000f,6/15/2026 19:01,ACC68077,4753-XXXX-XXXX-5544,111.04,USD,Utilities,Bangalore,IN,POS,34.6,0,1,normal,0.147
ef0885aa-ea9d-492b-9b9c-9304141c3072,7/14/2026 15:20,ACC38239,4124-XXXX-XXXX-4778,178.52,USD,Coffee Shop,Bangalore,IN,Online,20,0,0,normal,0.197
770a2a47-f6a0-4a2d-8695-df0069c6513c,6/1/2026 20:56,ACC30989,4338-XXXX-XXXX-7985,15.2,USD,Home Improvement,Singapore,SG,ATM,9.3,0,0,normal,0.054
8a47b854-5f34-46bf-ba7e-1a21d86f2d21,7/16/2026 15:35,ACC80569,4632-XXXX-XXXX-5079,29.51,USD,Pharmacy,Dubai,AE,ATM,27.9,0,0,normal,0.085
6c6d8e5e-95cd-44ef-91d8-09119f1868b1,8/7/2026 18:58,ACC80321,4952-XXXX-XXXX-3617,45.42,USD,Restaurant,Singapore,SG,ATM,4.8,0,0,normal,0.179
e8a7c587-4ac9-474a-b416-8d88176f066e,6/30/2026 8:16,ACC98759,4720-XXXX-XXXX-7861,171.41,USD,Healthcare,New York,US,Online,23.6,0,7,suspicious,0.8
00d039a1-485d-4f36-855f-f0333384960d,6/27/2026 17:33,ACC96439,4662-XXXX-XXXX-4373,49.93,USD,Utilities,Mumbai,IN,POS,3,0,0,normal,0.061
11b53e6b-539b-422f-bba2-e3e5afa88902,7/1/2026 9:17,ACC87601,4134-XXXX-XXXX-1125,5.75,USD,Insurance,Singapore,SG,ATM,11.6,0,0,normal,0.235
eaa98a23-d762-4f2e-a5be-371a999128d9,5/17/2026 16:41,ACC74511,4103-XXXX-XXXX-7815,13.49,USD,Gas Station,Mumbai,IN,ATM,12.1,0,0,normal,0.021
1e02d163-e657-45bd-b26b-12a3090d5961,7/2/2026 8:45,ACC60510,4178-XXXX-XXXX-7574,33.67,USD,Education,Berlin,DE,POS,20.3,0,0,normal,0.106
b7274020-2c1d-44a3-a02e-f649fae7dac4,5/2/2026 9:47,ACC79778,4468-XXXX-XXXX-4282,42.99,USD,Subscription,New York,US,Mobile App,35.7,0,1,normal,0.148
f4e9028a-b97c-418d-a44b-7cd396ff3441,5/22/2026 13:51,ACC53741,4121-XXXX-XXXX-6906,17.04,USD,Restaurant,Paris,FR,POS,35.8,0,0,normal,0.053
aadcd8ee-ad5f-4e6b-82d6-9c17c7edcbb6,6/23/2026 15:31,ACC99051,4163-XXXX-XXXX-1510,34.24,USD,Insurance,Bangalore,IN,Online,33.9,0,0,normal,0.115
9930d3a5-9c14-40b2-8520-652ca9a196e0,8/3/2026 17:53,ACC47555,4474-XXXX-XXXX-3373,64.84,USD,Coffee Shop,Toronto,CA,Online,25.6,0,1,normal,0.111
93977def-3177-457d-81c9-fa28ae8512f5,5/4/2026 20:20,ACC85263,4462-XXXX-XXXX-6955,952.8,USD,Education,Unknown,XX,Mobile App,9315.7,1,2,suspicious,0.731
2dc8d8ae-aac2-426b-9a9f-189ed5cd54bc,5/8/2026 1:36,ACC53914,4291-XXXX-XXXX-8444,225.45,USD,Travel,Mumbai,IN,ATM,35.6,0,0,normal,0.131
56b4f7ba-ea1e-4827-98bb-c11944092167,8/4/2026 23:00,ACC21380,4486-XXXX-XXXX-5131,6.11,USD,Subscription,Berlin,DE,POS,3.3,0,1,normal,0.182
a3c37979-9250-4fc1-ae24-b4b008874baa,7/17/2026 16:18,ACC10827,4497-XXXX-XXXX-6165,3.29,USD,Coffee Shop,Mumbai,IN,Online,34.3,0,1,normal,0.195
